"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"11894",16.3,95,99,33,0,34.19,15.8,110,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11895",16,102,164,35,0,33.75,17.8,119,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11897",16,74,125,36,0,32.79,17.2,111,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11898",16.3,60,104,40,0,31.9,18.5,94,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11899",13,51,96,43,0,30.56,19.5,100,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11900",16.2,40,80,44,0,29.78,15.7,101,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11901",19.8,28,53,49,0,29.12,14.1,87,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11902",17.9,26,55,52,0,28.71,14.8,83,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11903",12.7,16,60,72,0,26.55,16.9,83,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11904",9.5,18,69,75,0,25.75,16.6,88,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11905",7.8,19,56,76,0,25.41,15.6,90,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11906",7.3,19,55,77,0,25.16,10.9,81,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11907",6.7,20,49,77,0,25.12,9.5,95,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11908",6.4,21,54,77,0,24.79,9.7,97,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11909",9.5,19,51,77,0,24.63,8.3,104,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11910",12.2,17,56,77,0,24.58,8.7,96,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11911",12.1,18,60,77,0,24.58,8.8,105,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11912",14.1,18,64,77,0,24.35,10.8,107,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11914",16.6,20,71,76,0,24.63,14.1,105,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11915",14.6,26,79,70,0,26.11,14.9,101,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11916",11.6,34,85,62,0,27.64,15.4,106,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11917",10,42,80,57,0,28.5,16.1,104,"Intervalo 1","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11918",11.5,44,78,57,0,27.8,16.6,98,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11919",14.3,32,82,62,0,26.97,14.3,97,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11920",14.3,32,88,64,0,27.24,18.3,97,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11921",14.1,31,81,67,0,26.67,18.3,80,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11922",16.8,28,82,70,0,26.15,17.1,76,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11923",20.3,22,80,77,0,24.87,11.6,94,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11924",10.5,33,92,72,0,23.18,23.2,99,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"11925",8.5,39,45,75,0,20.55,21.6,118,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"11926",10.6,35,24,79,0,19.89,14.7,123,"Intervalo 2","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11928",17.1,30,29,77,0,20.67,7.5,104,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11929",17.6,27,42,77,0,20.36,5.5,77,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11930",17.5,27,41,76,0,20.67,6.5,140,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11931",21.3,25,41,77,0,20.61,4.9,79,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11932",11.1,33,37,78,0,20.37,6.5,111,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11934",25.2,21,34,80,0,20.2,3.3,31,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"11935",20.3,22,57,80,0,20.28,3.6,85,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11936",20,20,50,80,0,20.47,4.6,108,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11937",24.8,21,39,80,0,20.4,10.1,94,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11938",17.7,27,47,84,0,19.46,13.7,96,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11940",13,36,23,85,0,18.62,15.7,92,"Intervalo 2","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11941",11.8,41,14,79,0,19.24,16.3,95,"Intervalo 2","Intervalo 5","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11942",14.4,41,21,76,0,19.73,13.2,100,"Intervalo 2","Intervalo 5","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11943",11.7,48,24,66,0,22.39,11.4,104,"Intervalo 2","Intervalo 5","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11944",15.2,48,26,65,0,22.28,15.2,90,"Intervalo 2","Intervalo 5","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11945",14.7,43,34,69,0,21.36,14.6,103,"Intervalo 2","Intervalo 5","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11946",17.2,35,31,73,0,20.46,14.2,100,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11947",22.6,30,28,76,0,19.96,10.9,104,"Intervalo 3","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11948",24.8,25,53,77,0,19.74,6.6,102,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11949",30.2,20,52,78,0,19.82,5.6,91,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11950",40.5,17,50,77,0,19.93,8.5,54,"Intervalo 5","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11951",28.6,16,55,78,0,19.68,6.9,135,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11952",26.5,17,105,79,0,19.65,11.6,119,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11953",19.5,23,65,79,0,19.59,12.2,103,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11954",16.7,25,35,79,0,19.37,13.9,91,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11955",12.9,32,40,76,0,19.66,12.1,99,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11956",11.2,32,32,75,0,19.55,11.6,99,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11957",11,31,29,78,0,19.22,8.4,99,"Intervalo 2","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11959",7.9,33,25,82,0,18.67,8,114,"Intervalo 1","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11960",8.1,33,21,85,0,18.51,8.6,128,"Intervalo 1","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11961",8.2,35,14,86,0,18.39,8.1,128,"Intervalo 1","Intervalo 4","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11962",11.1,38,15,85,0,18.63,9.6,127,"Intervalo 2","Intervalo 4","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11963",11.3,36,12,83,0,19.21,11,136,"Intervalo 2","Intervalo 4","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11972",34.9,12,79.56,76,0,19.87,10.3,113,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11973",20.3,25,65.64,71,0,20.37,11.3,132,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11974",37.7,13,36.26,72,0,20.04,5.9,128,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11975",49.1,5,61.3,74,0,19.82,4.1,160,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11976",42.5,6,79.43,75,0,19.34,3.3,81,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11979",24.2,9,49.81,77,0,18.19,4.1,111,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11984",64.6,8,141.57,77,0,20.66,2.4,158,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11985",34.8,22,100.97,60,0,23.86,4.1,96,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11986",16.9,40,85.08,53,0,24.59,8.1,107,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11987",19.8,44,35.05,49,0,26.05,6.4,126,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11988",20.3,59,35.03,45,0,26.58,9.4,120,"Intervalo 3",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11989",13,71,51.01,39,0,27.62,12.5,118,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11990",13.7,78,46.52,41,0,27.72,15.8,109,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11991",11.2,70,47.16,39,0,28.24,16.4,105,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11992",12.4,69,43.68,39,0,28.62,15,99,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11993",14.5,58,38.93,42,0,28.06,18.2,104,"Intervalo 2",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11994",13.7,41,56,52,0,25.55,16,93,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11995",24.3,31,45,57,0,24.37,8.1,77,"Intervalo 3","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11996",24.9,27,39,68,0,22.38,7.2,164,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11997",26.7,24,28,76,0,19.85,7.2,121,"Intervalo 3","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11998",17.1,27,27,75,0,20.04,8.6,126,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11999",19.6,23,14,79,0,19.42,7.3,117,"Intervalo 2","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12000",19.5,24,25,80,0,19.51,7.9,112,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12001",18.4,22,20,78,0,19.68,5.9,133,"Intervalo 2","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12002",13.9,22,25,79,0,19.57,5.3,137,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12006",58.4,5,58,82,0,18.05,3.1,4,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"12009",22,19,89,66,0,22.72,3.5,86,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12011",18.3,33,47,57,0,24.81,6.5,119,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12012",15.7,42,43,55,0,24.97,7.1,104,"Intervalo 2","Intervalo 5","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12013",14.1,51,49,50,0,26.8,8.3,108,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"12014",12.7,56,43,45,0,27.97,9.6,117,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"12015",12.5,65,44,42,0,28.12,12.2,115,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12016",15,66,44,40,0,28.55,12.7,107,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12017",13.3,61,43,39,0,28.32,12.3,107,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12018",18,49,40,43,0,27.1,12.9,104,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12019",16.7,44,48,47,0,26.76,12.6,108,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12020",19.5,35,45,55,0,25.06,11.7,88,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12021",19.1,28,44,58,0,23.98,9,140,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12022",17.9,27,41,59,0,23.54,8.3,125,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12023",21,22,41,62,0,23.05,4.9,123,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12024",33.9,13,43,66,0,22.08,3.2,35,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"12025",37.4,8,55,70,0,21.15,4.2,32,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"12026",37,8,49,69,0,21.49,3.5,108,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12035",10.5,48,31,41,0,29.39,7.1,126,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"12036",13.5,54,38,38,0,30.38,9,108,"Intervalo 2",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"12037",14.6,62,47,37,0,31.09,11.9,100,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12038",13.7,74,69,37,0,31.09,14.2,110,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12039",13.7,77,67,37,0,30.86,12.7,109,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12040",16.8,68,62,39,0,29.99,11.2,109,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12041",16.3,68,52,44,0,29.04,11.7,103,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12042",17.7,73,66,43,0,29.48,14,98,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12043",17.7,55,62,48,0,28.18,15.9,92,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12044",17.2,36,57,53,0,26.85,13.4,95,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12045",20.2,31,44,57,0,26.08,11.7,93,"Intervalo 3","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12046",18.1,28,49,60,0,25.38,15.9,90,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12047",13.2,26,62,71,0,23.18,13.7,92,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12048",14.9,23,41,73,0,22.37,9.4,118,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12049",18,19,39,77,0,20.92,5.1,89,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12050",15.7,15,32,80,0,20.12,3.5,25,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"12051",14.1,16,42,81,0,20.09,3.1,122,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12052",15.5,9,37,82,0,19.79,3.1,38,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"12055",36.7,6,59,79,0,20.66,3.6,75,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12056",45.5,8,64,78,0,21.63,4.6,86,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12057",44.6,13,81,68,0,24.32,5.3,91,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12058",28.3,25,150,62,0,25.71,8.5,99,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12059",21.9,36,117,57,0,26.82,10.3,102,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12060",16.3,51,91,50,0,28.17,13.5,103,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12061",15.2,61,64,43,0,28.72,15.4,111,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12062",17.4,55,66,44,0,27.46,13.5,105,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12063",18.7,43,44,46,0,26.6,12.7,109,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"12064",22.9,31,54,60,0,24.56,7.4,120,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12065",22.6,31,50,62,0,24.66,7.5,116,"Intervalo 3","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12066",26.2,32,43,59,0,25.46,11.3,92,"Intervalo 3","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12067",28.6,35,48,61,0,25.1,10.1,80,"Intervalo 3","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12068",35.6,26,60,62,0,24.28,5.6,105,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12069",27.4,25,70,64,0,23.87,10.1,119,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12070",27.6,19,58,68,0,23.39,8.7,145,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12073",29.3,11,58,72,0,22.35,6.5,79,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12074",27,8,60,75,0,21.7,4.8,86,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12075",28.8,7,54,76,0,21.48,5.4,59,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12082",53.1,19,107,40,0,29.74,4.5,126,NA,"Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"12083",22.2,37,74,39,0,30.12,7.6,118,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"12084",19.2,56,60,40,0,30.65,9.7,105,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"12085",18.3,76,75,40,0,31.3,11.6,103,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12086",18.2,89,84,39,0,31.6,12.2,107,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12087",18.1,92,84,40,0,31.31,10.6,107,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12088",18.6,82,66,40,0,31.3,10.9,98,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12089",19.6,62,66,40,0,31.43,11.1,112,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12090",22,51,57,43,0,30.52,13.5,98,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"12091",20,37,64,52,0,29.02,13.2,106,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12092",19.8,27,57,53,0,28.03,13.8,87,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12093",16.4,27,53,52,0,27.72,12.6,91,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12094",18.5,28,44,53,0,27.36,11,97,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12095",17.2,30,43,58,0,26.99,9.1,105,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12096",19.6,11,69,70,0,25.6,9.1,106,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12097",15.3,8,46,76,0,24.74,4.9,126,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12098",13.6,7,37,79,0,23.93,3.6,65,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12099",14.7,6,34,81,0,23.47,2.8,23,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"12100",11.8,7,34,82,0,23.07,5.8,102,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12101",17.2,6,33,83,0,22.85,5.6,72,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"12109",16.6,22,71,82,0,20.46,16.6,122,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"12110",22.7,16,31,87,0,19.96,10.8,132,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"12111",15.1,22,16,88,0,19.22,9.9,110,"Intervalo 2","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12112",21,19,11,88,0,19.2,3.2,149,"Intervalo 3","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12114",33.6,16,13,85,0,19.89,1.9,20,"Intervalo 4","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"12118",13.9,19,8,86,0,18.58,3.5,111,"Intervalo 2","Intervalo 2","Intervalo 1",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12119",19,15,15,86,0,18.43,4.6,97,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12120",19.8,17,13,86,0,18.19,3.3,90,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"12121",20.4,13,12,87,0,18.18,2.9,102,"Intervalo 3","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
