"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"709",12.8,43,44,44,0,16.93,4.8,78,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"710",12,55,43,38,0,18.3,5.5,66,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"722",16.6,14,41,75,0,14.5,2.5,101,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"724",22.8,6,46,80,0,13.23,4.9,54,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"728",69.1,3,56,85,0,12.15,4.5,20,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"732",17.7,29,79,54,0,19.01,10.8,13,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 2"
"735",8.9,45,56,25,0,25.75,15.9,15,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"736",9.3,47,49,21,0,27.48,10.5,69,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"737",14.6,47,45,21,0,27.78,10.4,75,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"738",14.6,46,54,20,0,27.52,9.1,63,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"740",26.7,29,56,39,0,23.02,10.2,42,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 5"
"741",39.7,12,68,46,0,21.44,6.3,38,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"742",39.7,9,76,50,0,20.43,5.8,37,"Intervalo 4","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"743",93.2,3,75,55,0,18.91,3.4,51,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"749",25.9,10,64,55,0,14.63,2.4,77,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"750",23.6,5,46,63,0,13.48,2.5,69,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"751",54.4,3,42,67,0,12.75,2.3,80,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"759",19,72,72,41,0.467,24.33,7.7,39,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"760",14.1,76,77,33,1.013,25.42,8.1,39,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"761",13.1,66,57,29,1.023,25.89,8.9,40,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"762",13.8,59,49,30,1.033,26.02,9.7,36,"Intervalo 2",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"763",15.5,46,45,33,1.075,25.13,11.6,34,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 4"
"764",29.4,27,48,35,0.038,23.56,9.8,33,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"765",58.6,6,65,38,0,22.25,4.5,35,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"766",78.4,4,90,41,0,21.08,4.4,34,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"769",18.8,19,48,68,0,18.32,5,37,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"770",18.7,15,50,72,0,17.39,4.5,42,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"771",20.8,11,65,76,0,16.51,5.8,30,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"772",12.6,17,61,79,0,16.34,5.1,35,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"773",9.6,19,46,81,0,16.09,4.4,27,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"774",11.6,15,47,83,0,15.58,6.4,18,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"775",12.9,13,66,84,0,15.05,4.9,22,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"776",15.4,12,67,85,0,14.85,6.7,66,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"777",16.2,13,59,85,0,14.97,6.3,65,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"778",17.4,14,69,83,0,15.11,9,68,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"779",16.2,20,72,78,0,16.92,7.6,61,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"844",11.4,30,28,44,0,2.06,2.7,27,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 3"
"845",13.9,22,45,46,0,1.6,2.4,40,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"846",14.1,21,23,47,0,1.61,3,56,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1",NA
"866",14.1,30,33,37,0,6.31,6.6,31,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"867",14.9,27,32,40,0,5.51,5,29,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 3"
"868",12.1,28,39,41,0,5.51,3.3,26,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 3"
"869",29.2,10,27,47,0,4.15,5.7,40,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"870",34.4,7,48,50,0,3.58,4.4,52,"Intervalo 4","Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1",NA
"871",42.6,4,59,51,0,3.47,4.9,35,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"872",45.9,4,55,52,0,3.35,4.1,32,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"873",52,4,55,53,0,3.72,4,41,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"874",81.3,6,76,50,0,6.21,3,50,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"875",35.5,20,93,41,0,8.78,4.7,26,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 3"
"876",17.4,33,66,32,0,12.19,4.2,29,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"877",19.3,37,34,27,0,14.61,5.3,27,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"878",18.5,45,55,26,0,15.57,5.5,29,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"879",19.7,50,55,25,0,16.48,5.8,33,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"880",18,53,63,24,0,17.09,7.6,30,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"881",18.1,58,60,24,0,18.06,6.4,24,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"882",16.2,60,61,24,0,17.89,6.5,26,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"883",20.6,57,56,27,0,17.03,7.4,24,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"885",17.9,29,64,36,0,14.6,7.9,25,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"886",18.8,21,39,50,0,13.27,5,28,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"887",30.7,7,48,67,0,11.63,5,32,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"888",33.4,5,55,73,0,10.86,5.5,32,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"889",28.2,9,46,75,0,10.44,5.7,35,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"890",31.4,7,43,75,0,10.65,4.4,39,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"891",47.6,3,45,78,0,10.3,3.4,21,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"892",41.7,3,46,80,0,9.66,5.9,14,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 2"
"893",31.3,3,44,83,0,8.76,6.7,57,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"895",28.4,6,43,82,0,9.92,6.2,46,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"896",30.6,6,52,79,0,10.44,3.4,26,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"897",29.2,5,43,77,0,10.16,4.9,42,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"898",41.3,5,34,75,0,10.59,5.5,31,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"899",20,15,49,68,0,10.95,6.4,48,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"900",17.3,22,31,58,0,12.25,6.3,19,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"901",10.8,35,37,48,0,13.21,7.2,22,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"906",19.6,29,40,43,0,13.29,9.1,48,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"907",16.9,31,48,42,0,13.03,7.9,39,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"908",17,28,50,40,0,12.51,6.7,32,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"909",19.2,25,38,41,0,12.05,5.1,17,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"910",21.6,21,43,41,0,11.82,3.1,48,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"911",29.2,12,35,40,0,11.9,2.2,37,"Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"912",44,5,55,42,0,11.78,3.2,45,"Intervalo 5","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"916",56.4,3,73,60,0,8.07,2.2,36,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"917",63.4,3,63,66,0,7.26,3.1,42,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"918",32.5,11,59,55,0,8.6,5.1,33,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"919",18.6,24,50,46,0,9.01,8.7,40,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"920",53,13,31,47,0,8.54,5.1,38,NA,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"924",25.2,33,81,30,0,16.53,4.4,25,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"925",18.3,41,47,27,0,17.02,5.9,24,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"926",19.6,48,39,25,0,17.98,5.7,20,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"927",18.3,52,50,23,0,18.61,7.2,21,"Intervalo 2",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"928",15.4,60,47,21,0,19.33,7.3,28,"Intervalo 2",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"929",17.5,63,43,22,0,19.23,8.2,19,"Intervalo 2",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"930",18,59,54,22,0,19.35,7.9,20,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"931",19.3,75,53,25,0,18.49,9.4,24,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"932",21.9,52,57,27,0,16.62,9.3,25,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"933",25.8,28,64,30,0,15.52,8.8,25,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"934",30.1,21,51,32,0,14.58,7.6,24,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"935",51.5,5,51,35,0,13.52,5.6,22,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"936",41.7,8,83,38,0,12.52,2.8,23,"Intervalo 5","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"937",36.1,10,55,40,0,11.85,4.1,21,"Intervalo 4","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"938",26.2,18,52,45,0,10.82,4.2,17,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"939",37.9,10,45,52,0,9.26,4.8,24,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 3"
"940",62.5,4,60,58,0,7.52,5.5,53,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"941",29.4,11,59,62,0,7.64,4.2,52,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"942",29.1,11,31,64,0,7.37,6.6,54,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"943",36.9,11,43,62,0,7.75,9.1,47,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"944",77.2,3,50,64,0,6.93,4.5,43,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"949",41.9,38,100,30,0,19.69,4,29,"Intervalo 5","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"950",24.8,51,96,24,0,21.43,5.7,26,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"951",14.8,60,82,22,0,21.71,7.4,22,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"952",15.4,63,63,22,0,21.98,8.2,24,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"953",20.1,62,44,24,0,21.87,9.1,21,"Intervalo 3",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"954",17.5,63,57,23,0,22.12,9.1,25,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"955",19.7,73,49,26,0,21.31,9.3,23,"Intervalo 2",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"956",26,55,58,30,0,19.28,10.5,22,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 3"
"957",31.6,31,55,34,0,18.04,11.1,22,"Intervalo 4","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 3"
"958",31.8,18,76,39,0,16.69,8.9,26,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"959",43.7,8,60,42,0,15.87,6,24,"Intervalo 5","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"960",16.2,29,91,56,0,14.15,11.2,25,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 3"
"961",13.1,31,51,63,0,13.08,8.7,27,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"962",11.6,31,34,66,0,12.32,6.5,23,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"963",13.2,25,36,69,0,11.47,5.8,15,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"964",13.5,21,30,73,0,10.53,4.1,13,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"965",11.7,22,33,75,0,10.21,3.1,50,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"966",44.2,6,32,77,0,9.87,3.7,48,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"967",52.1,3,43,79,0,9.65,4.9,52,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"968",56.8,3,53,79,0,9.91,4,44,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"969",85.2,3,69,78,0,10.14,3.6,52,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"970",71.6,7,89,76,0,11.64,4.9,51,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"971",33,22,100,68,0,14.72,5.3,30,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"972",22.9,33,74,59,0,17.16,5,23,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"973",17.2,41,65,52,0,18.87,4.8,22,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"974",20.9,44,69,51,0,18.39,5.6,18,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"977",12.8,61,55,44,0,21.2,8.2,23,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"978",15.2,72,47,43,0,20.81,9.2,24,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"979",17.4,60,56,46,0,19.7,9.1,24,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"980",16.9,46,59,49,0,18.66,11.4,24,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 3"
"981",18.2,33,61,54,0,17.75,12.4,22,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 3"
"982",17,28,56,63,0,16.41,12.3,20,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 2"
"983",14.9,28,44,72,0,15.32,12.1,22,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 3"
"984",14.3,27,44,76,0,14.94,9.5,23,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"986",8.8,33,39,79,0,14.19,9.5,20,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"987",7.2,35,33,79,0,14.14,8,25,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"988",7.8,33,29,79,0,14.19,5.6,25,"Intervalo 1","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"989",10,29,30,78,0,14.21,4.1,29,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"990",13.6,23,32,77,0,14.47,4.6,23,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"992",24.5,10,41,79,0,13.4,3.8,25,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"993",84.3,3,53,81,0,11.95,4.2,7,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"994",70.8,3,69,83,0,12.45,2.4,17,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"995",58,7,57,83,0,14.63,2.9,27,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"996",41.5,22,58,73,0,18.7,4.5,21,"Intervalo 5","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"997",36.7,36,87,57,0,20.28,6.1,16,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"998",28.5,55,101,45,0,22.08,5.9,16,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"999",19.3,69,100,38,0,23.18,6.7,21,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"1000",21,78,77,36,0,23.58,8.4,21,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"1001",16,75,80,37,0,24.01,9.2,19,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"1002",14.6,72,59,40,0,23.6,10.1,19,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"1003",15.5,51,59,40,0,23.04,10.7,21,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"1004",16.5,34,52,50,0,21,11.2,24,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"1005",19.4,23,45,63,0,18.96,10.9,22,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 3"
"1007",22,14,45,73,0,16.86,5.9,25,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"1008",22.1,13,51,76,0,16.24,7.7,19,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"1009",15.3,19,46,79,0,15.64,7.9,23,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"1011",10.6,22,44,81,0,15.59,4.4,19,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"1012",10,22,48,80,0,15.67,3,32,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"1013",15.5,15,46,79,0,15.6,4.2,40,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
