"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"287",128.5,3,156,54,0,11.53,0.6,130,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"301",33.7,30,58,33,0.509,20.74,4.5,116,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"302",44,35,57,30,0.545,22.35,0.7,99,"Intervalo 5","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"303",49.6,38,69,30,0.522,23.06,6.5,88,"Intervalo 5","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"304",48.6,46,84,29,0.454,22.92,9.6,101,"Intervalo 5","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"305",45.4,50,82,28,0.336,23.19,9.1,107,"Intervalo 5","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"306",40.4,55,81,28,0.185,22.97,7.4,133,"Intervalo 5",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"307",49.7,44,77,30,0.018,21.64,6.2,146,"Intervalo 5","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"324",109.1,16,145,20,0.408,21.07,1,44,NA,"Intervalo 2",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 5"
"325",66.5,28,131,17,0.504,23.33,1.8,134,NA,"Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"326",38.9,45,85,16,0.543,24.62,2.6,55,"Intervalo 4","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"327",40.8,55,57,19,0.519,24.97,6,92,"Intervalo 5",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"328",63.9,56,68,21,0.442,25.1,7,106,NA,NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"329",58.7,72,90,22,0.325,25.33,7.4,112,NA,NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"330",58.1,71,116,24,0.186,24.87,6.3,159,NA,NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"357",26.2,20,108,24,0,14.15,3,22,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"360",24.1,20,143,24,0,10.44,4.5,104,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"361",26.5,18,125,24,0,10.14,2.1,83,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"362",35.1,13,123,25,0,9.81,1.7,111,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"363",32.8,10,134,27,0,9.59,3.6,151,"Intervalo 4","Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"364",25.9,14,103,32,0,9.02,3.2,137,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"365",20.6,17,97,31,0,8.74,4,141,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"366",20.6,16,98,34,0,8,2.6,124,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"367",28.5,10,95,38,0,7.03,0.8,36,"Intervalo 3","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"369",82.2,4,112,42,0.004,5.93,0.4,13,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 2"
"370",80,6,116,38,0.12,8.31,2,68,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"371",30.1,22,114,29,0.283,10.65,3.8,105,"Intervalo 4","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"372",19,29,97,25,0.421,12.72,1.3,136,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"375",25.6,36,109,19,0.546,16.64,6.5,79,"Intervalo 3","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"376",25.3,40,101,19,0.479,17.42,7,84,"Intervalo 3","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"377",24.4,44,97,18,0.366,18.17,7,93,"Intervalo 3","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"378",23.2,47,91,19,0.213,17.96,8.4,103,"Intervalo 3","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"379",31.8,35,90,21,0.019,16.62,4.8,132,"Intervalo 4","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"380",54.8,19,82,24,0,15.23,3.4,152,NA,"Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"397",38.9,31,122,11,0.532,20.78,4,129,"Intervalo 4","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"398",56.2,32,62,10,0.573,21.09,9.8,126,NA,"Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 3","Intervalo 1",NA
"399",61,39,81,11,0.546,21.46,9.4,104,NA,"Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"400",44.3,47,85,12,0.479,21.88,8.1,113,"Intervalo 5","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"401",35.9,53,83,14,0.368,22.07,10.6,105,"Intervalo 4",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"402",29.6,59,88,14,0.219,22.08,8.6,106,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"403",34.7,50,80,17,0.022,20.66,7.6,137,"Intervalo 4","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"404",53,33,69,19,0,19.04,7.3,154,NA,"Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"405",50.6,19,79,22,0,17.67,5.8,160,NA,"Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"421",83.1,25,89,19,0.495,21.58,6.9,102,NA,"Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"423",81.9,39,138,18,0.506,23.3,6.7,96,NA,"Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"424",69.6,51,128,18,0.443,24.31,7.9,100,NA,NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"425",54.1,63,135,19,0.333,24.66,8.4,120,NA,NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"426",45.6,61,120,20,0.195,24.56,7.1,139,"Intervalo 5",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"427",60.6,43,90,22,0.024,23.25,5.8,168,NA,"Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"443",55.4,14,113,19,0.278,23.6,1.2,149,NA,"Intervalo 2",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"452",88.6,9,44,18,0,25.53,4.3,167,NA,"Intervalo 1","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"453",39,26,78,24,0,23.98,7.5,149,"Intervalo 4","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"454",33.7,32,55,27,0,23.08,6.5,159,"Intervalo 4","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"455",34.5,26,52,30,0,21.97,5.5,127,"Intervalo 4","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"456",25.7,32,50,32,0,21.22,6.9,127,"Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"457",30,22,62,34,0,20.75,9.1,123,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"458",25.8,23,51,33,0,20.04,6.5,117,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"460",31.4,15,28,38,0,17.94,0.4,32,"Intervalo 4","Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"462",46.4,8,68,41,0,16.86,2.2,122,"Intervalo 5","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"463",15.6,26,100,44,0,14.98,16.3,110,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"464",17.3,25,137,47,0,13.58,16.6,119,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"465",24.8,22,103,48,0.002,12.19,13.6,114,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"466",23.7,18,80,48,0.061,10.72,17.1,117,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"467",25.3,18,107,47,0.093,9.54,14.6,116,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"468",26.9,21,127,44,0.242,9.94,12.1,108,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"469",27.7,23,111,41,0.334,10.94,9.7,104,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"470",36.2,22,83,39,0.399,11.16,10.5,114,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"471",30.7,24,82,37,0.321,11.56,10.4,106,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"472",28.1,26,75,36,0.344,11.62,11.4,103,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"473",28.5,24,74,34,0.221,11.36,11.9,102,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"474",31.7,17,69,32,0.099,10,11.1,104,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"477",35.5,7,72,25,0,6.28,11.7,113,"Intervalo 4","Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 2",NA
"478",31.6,8,54,26,0,5.82,10.1,118,"Intervalo 4","Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 2",NA
"479",30.5,8,52,26,0,5.45,9.4,109,"Intervalo 4","Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"480",35.2,5,58,26,0,4.87,7.2,93,"Intervalo 4","Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"481",28.5,8,50,26,0,4.5,7.5,98,"Intervalo 3","Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"482",29.6,7,45,26,0,4.34,6.1,94,"Intervalo 3","Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"483",23.6,12,53,35,0,3.74,7.5,94,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"484",23,12,49,65,0,2.46,3.6,94,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"486",27.4,6,44,78,0,2.71,0.4,73,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"487",28.8,4,42,85,0,2.51,5.5,96,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"488",38.4,3,47,89,0,2.25,4.9,84,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"489",53.9,3,56,90,0,1.94,6.1,100,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"490",66.7,3,56,88,0.005,1.69,5.5,102,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"491",54.7,4,47,86,0.031,2.12,4.9,102,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"495",80.6,13,111,65,0.366,7.59,0.4,51,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"496",72.9,10,126,65,0.177,7.47,2.7,101,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"497",76.8,10,125,67,0.158,7.23,7.6,94,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"498",92.1,8,96,66,0.078,6.99,7.3,108,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"499",93.5,6,107,66,0.022,6.87,7.4,118,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"500",99,3,93,67,0,6.35,9.1,117,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"501",86,3,92,71,0,6.05,9,121,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"502",77.8,3,80,78,0,5.4,7.3,124,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"508",33.2,4,70,77,0,4.28,8.3,139,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"509",29.4,5,56,77,0,4.05,5.7,132,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"510",28.6,5,57,79,0,3.93,5.9,126,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"511",29,5,60,57,0,3.89,5.1,103,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"512",29.5,6,56,55,0,3.82,3.6,94,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"513",33.6,6,57,61,0,3.88,3.8,118,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"514",35,6,62,58,0.017,3.92,6,107,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"517",66.2,7,87,83,0.106,4.53,3.7,95,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"518",74,6,84,88,0.09,4.66,3.6,89,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"519",72.6,6,84,91,0.075,4.75,5.1,99,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"520",77,5,68,71,0.07,5.1,5.8,108,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"521",73.5,5,62,65,0.058,5.51,7.3,121,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"522",66.7,5,47,72,0.054,5.51,9.5,135,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"525",53.5,2,77,94,0,5.37,12.2,157,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"526",45.8,3,27,95,0,5.52,12.2,158,"Intervalo 5","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"528",38.1,4,30,95,0,5.62,9.7,150,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"529",30.4,7,31,89,0,5.57,9.5,142,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"530",30.1,6,23,91,0,5.57,8.1,153,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"531",29.7,5,20,86,0,5.56,6.2,153,"Intervalo 3","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"532",28.4,5,17,93,0,5.49,5.5,147,"Intervalo 3","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"533",28.9,4,18,85,0,5.5,3.6,118,"Intervalo 3","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"535",26.3,4,23,95,0,5.54,3.6,108,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"537",24.8,6,33,96,0,5.56,5.3,114,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"538",28.1,6,26,95,0.015,5.74,4.5,136,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"539",40.7,5,28,95,0.036,5.86,5.2,133,"Intervalo 5","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"540",41.2,6,34,93,0.058,6.05,5.9,145,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"542",37.4,9,39,83,0.105,6.75,3.2,106,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"543",33,11,34,82,0.095,6.74,5.4,110,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"544",33.7,13,35,85,0.092,6.84,4.8,94,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"545",32.6,15,40,88,0.086,7.3,6.1,92,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"547",44.6,4,53,93,0.003,6.89,6.3,132,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"548",37.1,5,51,95,0,6.74,7.4,121,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"551",35.9,4,44,95,0,7.12,3.4,103,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"552",34.1,4,37,94,0,7.15,2.5,110,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"553",35.2,3,35,94,0,7.32,0.7,49,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"554",36.5,2,40,93,0,7.39,0.5,50,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"562",63.4,3,152,92,0.017,8.24,1.3,107,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"563",78.9,3,114,94,0.042,8.24,2.2,99,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"564",94.6,3,112,95,0.062,8.43,0.7,105,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"567",75,5,156,82,0.136,11.65,2.7,26,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"568",115.7,5,133,84,0.168,11.45,4.7,101,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"578",48,4,38,69,0,13.87,3.2,93,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"589",39.9,21,89,45,0.535,19.77,3.9,112,"Intervalo 4","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"590",54.4,23,57,41,0.568,20.16,8.5,97,NA,"Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"591",45.7,33,66,37,0.555,20.63,10.6,101,"Intervalo 5","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"592",36.7,40,63,34,0.494,20.99,11.9,107,"Intervalo 4","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"593",33.3,44,54,33,0.38,21.44,11.9,104,"Intervalo 4","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"594",28.7,43,57,34,0.233,21.32,11.3,93,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"595",28.3,44,56,43,0.045,19.94,10.6,113,"Intervalo 3","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"597",28.5,40,124,44,0,17.84,11.9,98,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"598",25.6,30,48,46,0,16.89,8.2,116,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"599",26.6,25,36,52,0,15.79,8,137,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"600",23.6,24,34,62,0,14.43,8.7,136,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"601",20.8,24,30,68,0,13.43,7.3,152,"Intervalo 3","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"602",17.7,26,32,74,0,12.67,7.3,147,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"603",17.9,24,27,84,0,11.41,9.2,129,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"604",13.3,28,38,86,0,11.34,8.9,99,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"605",14.6,23,38,89,0,10.98,8,93,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"606",18.9,16,39,90,0,10.68,7.2,116,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"607",24.5,11,39,94,0,10.17,8.4,120,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"608",30.8,8,35,95,0,9.88,8.4,105,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"609",33.4,8,35,95,0,9.91,7.5,123,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"610",32.1,10,36,92,0.017,10.2,7.6,114,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"611",35.8,11,32,89,0.036,10.53,8.9,121,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"612",36.8,12,41,88,0.051,10.77,6.5,122,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"613",36.9,15,40,88,0.083,10.8,8.6,114,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"614",36.1,16,40,84,0.108,11.41,8.2,116,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"615",28.4,21,37,80,0.16,11.95,10.2,114,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"616",27.2,22,41,78,0.121,12.42,8.9,122,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"617",32.3,19,31,78,0.078,12.4,9.6,121,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"618",36.9,15,43,82,0.06,12.13,8.6,110,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"619",39.7,11,46,84,0.014,11.64,8.8,110,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"620",44.1,8,33,86,0,11.43,8.4,122,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"621",36.3,8,44,86,0,11.32,8.2,121,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"622",39.9,6,34,86,0,11.53,5.5,145,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"623",41,5,37,86,0,11.54,4.7,157,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"624",35.5,8,32,85,0,11.65,5,163,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"625",31.9,11,28,87,0,11.7,6.2,148,"Intervalo 4","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"626",27.1,11,34,90,0,11.57,5.9,158,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"627",24.8,12,41,91,0,11.6,4.9,162,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"628",26.9,10,34,94,0,11.46,6.4,136,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
