"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"7394",7.5,31,83,47,0,22.71,17.1,133,"Intervalo 1","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7395",8.8,30,45,44,0,22.43,18.6,129,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7396",10.3,28,43,41,0,21.74,19.2,128,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7397",8.3,31,49,36,0,20.88,18.5,123,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7398",9.7,33,49,29,0,20.22,15,117,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7401",20.2,29,38,16,0.051,19.3,13.5,126,"Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7402",27.1,27,30,15,0.241,20.36,12.6,125,"Intervalo 3","Intervalo 3","Intervalo 3","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7403",26.6,31,50,14,0.419,21.77,10.3,115,"Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7404",23.7,36,45,14,0.55,22.85,10.9,116,"Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7405",18.9,41,41,15,0.626,23.53,11.4,118,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7406",20.4,43,49,15,0.574,24.14,12.2,115,"Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7407",28.6,43,49,15,0.593,25.07,12.6,101,"Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7408",26.1,52,60,18,0.494,25.39,14.2,111,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7409",21,62,54,19,0.294,25.8,12.9,108,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7410",19.9,66,54,22,0.181,25.8,11.6,105,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7411",14.7,58,52,29,0.033,23.68,11,115,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7412",16.8,47,45,28,0,22.18,10.6,93,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7413",15.8,43,45,27,0,21.68,11.4,92,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7414",18.7,35,30,30,0,20.36,6.9,145,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7427",17.2,35,46,27,0.429,25.15,3.6,111,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7428",16,44,50,27,0.558,25.47,6.5,114,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7429",19.3,50,49,25,0.636,26.24,8.7,111,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7430",22.3,66,61,23,0.58,27.14,11,113,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7431",30.2,73,64,23,0.604,27.78,13.4,109,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7432",32.6,72,80,21,0.505,28.82,13.8,111,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7433",29.6,82,80,21,0.309,29.07,15.1,103,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7434",32.2,102,93,24,0.182,28.65,13.9,106,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7435",30.1,86,92,32,0.033,26.84,12.7,116,"Intervalo 4",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7436",22.8,55,84,38,0,24.72,9.5,143,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7437",24.8,43,52,41,0,23.79,9.2,153,"Intervalo 3","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7451",47.3,16,88,56,0.374,23.52,6.4,116,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7452",35.9,22,109,65,0.332,23.32,10.5,120,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7453",28.3,43,97,64,0.341,24.01,12.5,107,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7454",23.5,40,94,63,0.205,24.43,16.5,87,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7455",16.1,37,106,55,0.453,26.29,19,92,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7456",16.5,32,68,56,0.234,26.53,19.4,92,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7457",15,30,64,56,0.239,27.19,17.1,97,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7458",11.7,28,54,56,0.165,27.33,16,107,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7459",12.5,23,47,59,0.033,26.64,13.8,106,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7461",10.7,15,44,67,0,24.73,16.8,96,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7462",10.6,15,33,70,0,23.95,16.9,95,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7463",12.4,11,38,74,0,23.39,16.1,89,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7464",9.6,13,33,76,0,22.92,16,91,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7465",9.2,14,34,78,0,22.29,14.2,91,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7467",5.3,21,19,76,0,21.62,15.9,93,"Intervalo 1","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7469",7.1,18,34,76,0,21.29,13.2,101,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7470",7.5,18,30,77,0,21.06,12.9,98,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7471",6.4,19,39,76,0,20.93,9.8,107,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7472",11.4,17,33,75,0,20.91,10.5,102,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7475",11.7,15,32,67,0.317,22.89,12.4,124,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7476",9.4,9,33,63,0.535,23.83,16.4,111,"Intervalo 1","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7477",10.8,19,28,60,0.488,24.52,17.3,107,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7478",9.9,22,31,58,0.406,24.84,21.7,97,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"7479",15.3,22,42,59,0.274,25.2,20.3,92,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"7480",14,22,40,57,0.258,25.91,19.2,97,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7481",11.1,21,37,57,0.131,25.68,18.8,102,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7482",11.5,20,33,58,0.058,25.48,16,104,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7483",14.7,17,38,56,0.014,25.27,14.4,115,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7484",14.6,17,35,55,0,25.2,13.9,113,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7486",11.3,18,30,57,0,24.47,14.4,106,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7487",8.9,20,39,60,0,23.88,17,93,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7488",8.9,19,32,65,0,23.2,14.9,94,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7489",7.4,20,38,69,0,22.51,15.3,94,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7490",7.4,19,33,72,0,21.91,13.6,95,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7491",9.7,16,33,74,0,21.35,12.3,98,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7492",16.7,9,38,77,0,20.77,9.3,108,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7493",20.5,5,39,80,0,20.37,8,132,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7494",28.2,1,31,80,0,20.06,7.5,139,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7495",28.7,1,39,82,0,19.6,7.6,137,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"7496",29.8,2,64,83,0,19.32,7.1,139,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"7498",31,6,59,76,0.224,21.77,5.6,134,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7499",29,11,53,65,0.406,23.88,5.7,129,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7500",26.3,17,58,61,0.49,23.88,9.1,110,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7501",30.3,18,55,60,0.369,23.91,11.5,111,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7502",28.1,19,73,63,0.2,23.34,14.3,95,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7503",28.3,20,70,62,0.241,24.11,13,94,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7504",20.7,23,61,58,0.393,25.19,14.6,98,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7505",18.5,21,35,57,0.308,25.56,17.1,93,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7506",14.9,21,35,58,0.11,25.01,16.1,94,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7507",14.2,19,42,60,0.026,24.41,14.3,97,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7508",20.6,13,34,63,0,23.66,10.1,111,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7509",25.4,9,41,65,0,22.85,6.9,138,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7510",24.5,8,39,66,0,22.4,7.2,142,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7511",22.2,8,36,67,0,22.37,7.1,140,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7512",15.3,12,40,70,0,22.34,10.7,110,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7513",15.5,10,40,75,0,21.54,7.6,134,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7514",21.5,5,49,77,0,21.14,6.8,136,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7515",24.4,2,38,79,0,20.76,7,135,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7517",9.1,10,43,82,0,20.04,6.5,144,"Intervalo 1","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7524",30.5,23,80,53,0.507,25.78,6,131,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7525",37.1,23,81,57,0.577,25.68,9.6,102,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7526",36.4,35,87,56,0.518,25.92,13.2,100,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7527",43.9,44,101,53,0.533,26.51,14.9,97,"Intervalo 5","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7528",42.9,52,123,51,0.436,26.91,15.5,97,"Intervalo 5",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7529",39.9,61,111,53,0.274,27.12,15.6,105,"Intervalo 4",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7530",42.2,59,107,58,0.123,26.38,14.7,102,"Intervalo 5",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7531",43.3,38,115,63,0.029,25.35,12.4,105,"Intervalo 5","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7532",31.2,27,105,66,0,24.45,11.9,100,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7533",20.5,23,71,65,0,23.97,10,104,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7571",37.3,10,58,43,0.318,13.02,19.3,110,"Intervalo 4","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7572",33.5,13,69,41,0.517,13.66,19.1,111,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7574",33.1,18,66,35,0.52,15.76,17.4,118,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7575",23.4,25,68,31,0.571,16.68,17.2,101,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7576",18.4,29,49,30,0.476,16.97,18.5,102,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7577",17.6,30,42,29,0.287,17.31,17.4,94,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7578",19.9,27,39,29,0.169,17.41,15.6,89,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7580",21,20,34,34,0,15.26,15.5,93,"Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7581",18.1,18,48,41,0,14.34,14.6,91,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7582",14.4,20,36,41,0,13.39,15.1,85,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7583",11.8,22,35,39,0,12.54,14.5,91,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7584",8,26,32,37,0,12.05,16.6,95,"Intervalo 1","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7586",7.8,27,35,38,0,11.4,15,94,"Intervalo 1","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7587",6.1,30,20,39,0,11.09,15.5,99,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7588",6.8,28,21,41,0,10.78,12.7,103,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7589",8.1,26,16,43,0,10.61,11.1,112,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7590",15.6,19,21,46,-0.002,10.11,10,115,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 2","Intervalo 1",NA
"7591",16.9,17,26,47,-0.002,9.8,9.3,123,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 1",NA
"7592",12.4,20,22,48,0,9.67,8.7,120,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1",NA
"7593",14.1,20,15,46,0.046,10.3,9.2,117,"Intervalo 2","Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7594",9.3,27,21,41,0.214,11.6,12.4,105,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7595",10,28,18,38,0.39,12.54,13.7,100,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7596",15,27,25,38,0.518,13.26,14.9,92,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7597",17.6,28,25,37,0.597,13.96,16.7,78,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7598",15.7,30,31,36,0.522,14.84,16.8,82,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7600",13.7,33,33,36,0.481,16.14,18.2,88,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7601",8.5,35,30,38,0.293,16.55,16.7,102,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7602",8.3,35,25,39,0.172,16.46,16.8,104,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7603",8.9,32,28,42,0.027,15.52,14.5,101,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7604",10.4,29,22,43,0,14.85,15.2,98,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7605",13.1,26,27,44,0,14.63,9.7,114,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7606",15.2,21,25,55,0,14.05,12.8,100,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"7607",11.7,22,35,63,0,13.24,13.7,94,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"7608",10.7,22,33,67,0,12.9,9.4,97,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"7609",11.1,20,28,69,0,12.44,6.6,126,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"7619",60.4,10,104,41,0.395,19.19,6.5,124,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7620",74.1,11,87,40,0.52,20.34,7.5,98,NA,"Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7621",49.3,20,109,33,0.602,24.21,6,101,"Intervalo 5","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7622",62,24,86,30,0.526,25.57,11.2,107,NA,"Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7623",105.3,25,101,29,0.558,26.01,15.3,110,NA,"Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7625",62.6,43,133,26,0.287,26.9,17.5,111,NA,"Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7626",58.4,44,140,31,0.151,26.07,18.8,120,NA,"Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7627",38.1,43,148,39,0.025,23.83,16.3,127,"Intervalo 4","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7628",27.8,14,89,50,0,21.13,16.5,128,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7629",29,12,73,51,0,19.83,17.4,125,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"7630",29.6,12,58,52,0,19.04,15.3,130,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"7631",22.8,15,49,52,0,18.65,17,129,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"7632",15.1,23,48,45,0,18.53,17.1,131,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7633",11,28,32,38,0,18.22,14.3,132,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7634",12.3,26,43,36,0,17.68,11.6,114,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7635",7.5,31,23,34,0,17.85,12.2,129,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7636",5.6,32,20,34,0,17.79,12,137,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7637",8.4,30,24,38,0,17.3,14.2,123,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7640",24.2,18,44,38,0,13.26,16.7,119,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7641",28.8,16,48,35,0.035,12.89,16.9,127,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7642",27.4,18,60,37,0.187,13.4,16.9,136,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7643",37.9,15,72,39,0.37,14,16,126,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7644",37.1,18,93,40,0.499,15.34,15,111,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7645",32.9,23,104,39,0.576,16.42,18.2,92,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7646",32.9,28,107,39,0.515,17.47,18.7,85,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7647",20,35,101,35,0.562,18.42,18.6,99,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7648",11.3,38,62,34,0.466,18.06,21.4,101,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 3",NA
"7649",11.5,35,54,46,0.283,17.11,20.7,106,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 3",NA
"7650",13.2,33,54,46,0.173,16.65,19.2,103,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7651",12.9,31,53,47,0.029,15.63,17.3,105,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7652",16.2,28,39,50,0,15.07,15.2,108,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7653",11.2,30,41,54,0,14.49,18.1,102,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"7654",9.8,30,37,54,0,13.95,16.8,111,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"7655",8.8,31,28,55,0,13.52,16.9,110,"Intervalo 1","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
