"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"7381",43,28,111,55,0.536,28.06,9.4,154,"Intervalo 5","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7382",34.9,41,143,50,0.563,29.35,10.2,155,"Intervalo 4","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7383",34.1,53,123,45,0.506,30.44,12.5,152,"Intervalo 4",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"7384",31.6,63,124,41,0.456,31.07,15.9,153,"Intervalo 4",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"7385",34.5,58,133,39,0.334,31.65,14.4,158,"Intervalo 4",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"7386",31.8,37,125,37,0.184,31.51,14.6,149,"Intervalo 4","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"7387",54.3,16,92,41,0.042,30.85,9.1,146,NA,"Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"7388",92.3,4,106,48,0,29.62,4.2,84,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7389",87.3,4,129,54,0,28.12,6.1,27,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"7406",12.4,68,39,15,0.577,26.92,4.3,88,"Intervalo 2",NA,"Intervalo 4","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7407",11.5,74,58,17,0.514,27.6,4.2,38,"Intervalo 2",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"7408",19.9,73,57,18,0.462,27.96,5.5,122,"Intervalo 2",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7409",25.1,67,70,19,0.339,27.52,9.2,160,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7410",29.1,61,84,20,0.189,26.65,12.5,146,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7411",32.3,43,86,21,0.043,25.41,11,137,"Intervalo 4","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7412",41,19,69,22,0,23.9,11.2,147,"Intervalo 5","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7413",37.2,17,57,26,0,22.72,11.2,157,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7414",33.8,19,63,25,0,22.01,11.9,155,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7415",38.8,15,64,25,0,21.43,7.4,158,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7416",63.4,6,72,27,0,20.83,3,112,NA,"Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7428",9.5,49,67,21,0.489,25.8,3.3,4,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"7429",5.8,56,44,20,0.562,27.71,2.3,34,"Intervalo 1",NA,"Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"7430",9.2,63,39,19,0.585,29.42,2.6,26,"Intervalo 1",NA,"Intervalo 4","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"7431",12.7,67,38,19,0.527,30,4.9,140,"Intervalo 2",NA,"Intervalo 4","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7432",20.5,53,60,21,0.478,30.39,6.4,123,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 1",NA
"7433",21.3,77,65,23,0.353,30.19,8.3,138,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 1",NA
"7434",24.8,95,57,25,0.192,29.74,8.7,137,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7435",31.6,74,61,28,0.042,28.55,7.7,133,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7436",57.9,26,64,34,0,27.18,5.4,138,NA,"Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7437",73.5,8,75,40,0,26.21,4.6,133,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7438",90.6,4,101,44,0,25.33,2.6,142,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7440",104.9,4,161,52,0,23.42,2.4,61,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7443",24.1,5,90,70,0,21.51,5.2,75,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7444",10.3,11,52,79,0,20.99,4.4,138,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7445",10.6,9,37,82,0,20.47,4,168,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7446",17.7,5,40,84,0,20.25,2.9,176,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7447",25.7,5,37,85,0,20.6,3.8,150,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7448",47.1,3,51,86,0,20.76,2.1,126,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7449",43.4,3,71,86,0.013,20.98,4.5,178,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7450",45.2,4,86,86,0.048,21.43,4,168,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7451",41,6,100,85,0.118,22.41,6,136,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7452",28.6,11,92,80,0.208,23.58,9,130,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7453",26.4,20,68,70,0.358,25.55,10.6,133,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7454",25.9,22,75,65,0.288,26.59,11.9,140,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7455",25.6,21,60,61,0.323,27.6,10.6,135,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7456",21.8,23,62,54,0.438,29.03,11.6,143,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7457",20.2,26,54,52,0.351,29.71,12.6,151,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7458",24.2,19,50,47,0.184,30.15,14,151,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"7459",28.1,10,55,58,0.023,28.49,11.9,131,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7460",34.4,7,67,63,0,27.32,10.8,136,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7461",26.7,8,53,66,0,26.49,11.2,131,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7462",14.8,12,44,71,0,25.41,13.6,123,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7463",13.5,13,47,76,0,24.57,12.2,132,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7466",7.2,15,24,82,0,21.96,11.9,148,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7467",9.9,13,29,84,0,21.43,8.1,144,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7468",8.9,12,28,87,0,21.48,8.1,141,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7469",7.2,13,26,88,0,21.65,7.4,141,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7470",5.5,16,27,89,0,21.64,9.8,125,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7471",13.9,13,24,89,0,21.45,10,120,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7472",29.9,8,28,89,0,21.39,8.1,129,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7473",31.1,8,30,89,0.01,21.38,10.3,141,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7474",34.8,9,24,88,0.066,21.76,10,141,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7475",33.3,9,54,85,0.088,22.45,8.7,129,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7476",30.2,11,71,80,0.096,22.93,11,155,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7477",29.3,13,58,76,0.219,23.96,10.3,148,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7478",25.5,21,62,66,0.402,25.64,13.6,149,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7479",25.3,23,51,56,0.414,27.26,13.4,134,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7480",30.7,21,42,51,0.326,28.05,13.1,132,"Intervalo 4","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7481",29.4,19,48,45,0.22,28.54,12.9,134,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7482",32.5,18,46,42,0.178,28.97,13.8,147,"Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7483",37.4,12,50,45,0.028,28.33,10.2,131,"Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7484",48.4,8,46,46,0,27.29,9,119,"Intervalo 5","Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7485",45.8,7,54,50,0,26.31,8.1,110,"Intervalo 5","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"7486",35,8,49,54,0,25.73,10.7,154,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7487",28.2,10,60,61,0,25.09,12.1,145,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7488",24.9,10,51,67,0,24.24,11.2,143,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7489",17.7,11,39,72,0,23.43,9.4,134,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7490",7.6,17,30,77,0,22.71,9.8,124,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7491",5.7,17,25,82,0,22.23,9.2,131,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7492",5.8,18,22,85,0,21.91,9.9,138,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7493",5.3,18,20,86,0,21.52,9.7,141,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7494",7.5,15,26,85,0,21.27,9,133,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7495",18.4,10,25,85,0,20.82,9,141,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7496",38,6,33,84,0,21.02,8.6,147,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7497",36.5,7,51,83,0.016,21.11,8.2,144,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7499",29.6,11,53,81,0.105,21.85,7.1,136,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7500",27,15,52,76,0.24,23.04,7.7,132,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7501",25.7,18,50,71,0.317,24.21,8.8,126,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7502",23,23,42,66,0.393,25.16,9.3,134,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7503",28.7,20,50,61,0.365,26.51,8.6,136,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7504",27.7,19,51,58,0.295,26.96,9.4,148,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7505",31.2,17,45,54,0.307,27.73,9.7,150,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7506",31.3,19,41,53,0.173,27.75,9.5,150,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7507",41.4,11,53,55,0.036,27.27,9.7,154,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7508",71.5,5,73,62,0,25.98,6.5,171,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7509",81.1,3,129,64,0,25.56,6.5,146,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7510",55,5,100,66,0,25,9.5,139,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7511",27.3,8,65,72,0,23.92,11.5,146,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7512",24.8,8,44,74,0,23.38,10.6,148,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7513",17.4,11,48,77,0,22.86,7.9,132,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7517",6.7,17,27,84,0,21.22,7.8,140,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7518",9.8,14,33,85,0,21.13,7,138,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7519",22.5,10,26,85,0,21.1,6.2,130,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7520",38.5,6,39,85,0,21.06,5.5,122,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7521",30.3,7,48,85,0.014,21.05,4.4,97,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7522",28.9,9,47,84,0.091,21.65,3.6,71,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7523",18.1,15,48,76,0.299,23.55,4.1,35,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"7524",12.4,23,49,63,0.349,25.5,2.6,57,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7525",16.8,28,50,58,0.441,26.59,3.3,151,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7526",17.6,37,57,56,0.468,27.23,4.7,114,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7527",21.6,47,50,55,0.49,27.6,7.6,130,"Intervalo 3","Intervalo 5","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7528",21.2,32,71,54,0.441,27.99,6.8,120,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7529",26.6,29,57,54,0.317,28.02,8,129,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7530",33.9,57,69,56,0.149,27.61,8.1,135,"Intervalo 4",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7531",48.8,31,91,59,0.021,26.57,8.4,140,"Intervalo 5","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7532",51.4,10,84,61,0,25.94,7.6,139,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7533",67.3,5,71,63,0,25.53,5.7,146,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7534",79.4,4,81,65,0,25.21,4.7,144,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7535",93.6,4,103,67,0,24.52,4.1,67,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7536",60.7,4,121,70,0,24.08,5.7,130,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7537",38.7,5,71,73,0,23.36,5.4,137,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7538",17.3,10,62,78,0,22.31,7.2,134,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7539",12.4,12,40,81,0,21.38,6.5,109,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7540",10.9,12,34,85,0,20.94,5.5,115,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7541",11.9,11,31,86,0,20.91,4.9,128,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7542",17.6,8,43,87,0,21.06,3.5,125,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7543",19.3,8,47,86,0,21.24,2.6,133,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7545",20.4,8,46,84,0.007,21.14,5.4,20,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"7546",15.3,11,49,84,0.048,21.33,5.9,7,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"7549",15.7,38,96,57,0.504,27.75,2.1,16,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"7550",15,42,102,44,0.537,30.18,2.7,52,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"7551",20.5,48,69,40,0.49,31.33,6,136,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"7552",23.9,44,82,36,0.44,32.45,7.8,130,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"7553",29.4,42,76,44,0.308,30.89,12.2,141,"Intervalo 3","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"7554",35,38,92,48,0.133,29.74,10.6,134,"Intervalo 4","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"7555",37.3,31,85,53,0.028,28.47,10.9,158,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"7556",35.6,27,107,55,0,28.02,9.3,163,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"7557",19.7,25,85,56,0,27.21,10,26,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"7558",4.5,26,83,63,0,24.92,20.8,10,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 1"
"7570",7.9,19,33,47,0.076,11.66,16.9,5,"Intervalo 1","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"7571",8.8,21,39,45,0.176,12.44,14.8,1,"Intervalo 1","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"7572",5.7,26,40,41,0.352,13.71,14.5,1,"Intervalo 1","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"7574",4.6,36,35,33,0.556,17.08,12,6,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"7575",4.9,37,32,30,0.516,17.97,10.6,15,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 2"
"7576",4.2,39,28,28,0.464,18.87,9.2,12,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"7579",18.8,26,28,31,0.038,17.94,6.4,110,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7580",32.4,16,39,33,0,16.21,10.7,144,"Intervalo 4","Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7581",27.7,17,44,34,0,15.02,12,150,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7583",13.9,22,46,36,0,13.89,13.7,161,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7584",19.8,18,45,38,0,13.29,12,156,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7585",18.6,19,37,39,0,12.83,9.4,156,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7586",18.2,19,39,40,0,12.55,9.8,151,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7587",13.9,20,35,43,0,11.83,10,154,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7588",15.4,17,30,46,0,11.37,6.9,156,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7589",15.8,17,38,47,0,11.09,6.2,149,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7590",19.8,14,46,48,0,10.83,5.2,152,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7591",28.4,10,30,48,0,10.85,4.9,136,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7592",44.8,7,38,48,0,10.75,3.8,126,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7593",60,5,46,51,0.054,10.85,4.2,66,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"7594",23.5,21,64,42,0.205,12.6,7.1,120,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7595",16.9,31,31,38,0.35,13.56,7.3,103,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7596",13,39,27,36,0.469,14.6,8.5,138,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"7597",11,44,47,35,0.528,15.57,11.9,150,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7598",10.8,46,40,33,0.553,16.35,12.1,150,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7599",10.9,45,41,32,0.516,16.84,16.1,161,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7600",12.9,39,55,32,0.463,17.4,14.2,148,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7601",12.7,37,49,33,0.345,17.68,14,152,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7602",15.2,33,56,34,0.185,17.97,13.3,142,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7603",20,26,35,35,0.037,17.69,11.5,143,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"7604",32.6,16,31,38,0,17.01,7.7,140,"Intervalo 4","Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
